#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   HLPW-6 Surface Pressure & Skin Friction Distribution DATA SUBMITTAL FORM for Test Case 1, March 3rd 2026, RevNew
#   Author: DJH, adapted from HLPW-5 submission files
#
#       NOMENCLATURE:
#                  N:   Number of unknowns (grid points for node-centered code, grid cells for cell-centered code)
#            X, Y, Z:   Coordinates of each computational point on the pressure cut in inches
#                 CP:   Coefficient of pressure - give mean if not converged to steady-state
#                 CF:   Skin-friction coefficient at wall = tau_w/(freestream dynamic pressure) 
#                                               - give mean if not converged to steady-state
#      CFX, CFY, CFZ:   Components of skin-friction coefficient at wall
#                                               - give mean if not converged to steady-state
#
#              ALPHA:   Angle of attack, deg.
#                MAC:   Mean aerodynamic chord = 30 inches
#                MRC:   x = 34.8082 inches, y = 0.0 inches, z = 0 inches
#
#                XXX:   Participant ID (assigned by HLPW committee); e.g., 001, 020, 147
#                TFG:   TFG the submission should fall under (e.g. R, S, A, H)
#            DATASET:   Sequential number, should start at 01 for each participant and TFG
#
#    E.g. TITLE field could be: 001_TC1_S_20 for the 20th submission by participant 1 to the scale resolving TFG
#
#             Nomenclature for pressure bands:
#             W:      Indicates plane on the wing (along chordwise rows WA to WG, spanwise row WSA-WSF)
#             S:      Indicates cut on slat element (along chordwise rows SA to SG)
#             Flap:   Indicates cut on flap element (along chordwise rows FA to FC, spanwise row FSF)
#
#            The cut locations for CRM-HLS are defined on <insert website location here>
#
#    FLOW CONDITIONS:
#            Angles of Attack: 10, 15, 20, 25, 30, 35 deg
#                 Mach Number: 0.20
#             Reynolds Number: 3.55 million (based on MAC)
#             Freestream Temp: 518.67 R
#
#              NOTES: 1. All numerical data fields can be free-formatted
#                     2. Please use at least 5 decimal places in the numerical values for CP, CF, etc.
#                     3. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#                     4. If not converged to steady-state (i.e., if run with a scale-resolving simulation
#                        or run time-accurately), give mean values of everything
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 

TITLE = "001_TC1_S_01"

#                            <----- Optional ----->
VARIABLES = "X" "Y" "Z" "CP" "CF" "CFX" "CFY" "CFZ"

# the following lines need the quotes, modify string to numeric value within quotes
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_10p0  = 79892960
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_15p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_20p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_25p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_30p0  = 175511672
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_35p0  = -999

# The following section is for AoA=10 deg:
# Chordwise rows:
# Row A
ZONE T="001 TC1 Row SA, <greek>a<\greek> = 10<math>0<\math>"
 4.501118583E-01 2.540000000E-01 4.061480000E-02 -8.610470314E-01 5.108368382E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.160481819E-01 2.540000000E-01 4.192102831E-02 -7.952870216E-01 4.944353746E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.192110523E-01 2.540000000E-01 4.194780000E-02 -7.927891870E-01 4.896353608E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.122997260E-01 2.540000000E-01 4.188930000E-02 -7.980107839E-01 4.992596539E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.220130594E-01 2.540000000E-01 4.196510904E-02 -7.913810997E-01 4.872047038E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.100837098E-01 2.540000000E-01 4.186541266E-02 -7.995551958E-01 5.009871825E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.646995127E-01 2.540000000E-01 3.942242270E-02 -7.559104646E-01 4.457234630E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.742973210E-01 2.540000000E-01 4.127359838E-02 -8.334617075E-01 5.039565164E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.777456120E-01 2.540000000E-01 4.135240000E-02 -8.299612382E-01 4.946370053E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.802612944E-01 2.540000000E-01 4.140362701E-02 -8.278559571E-01 4.954594306E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.846551797E-01 2.540000000E-01 4.149310000E-02 -8.242544976E-01 5.037271883E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.643891490E-01 2.540000000E-01 3.943705174E-02 -7.558789796E-01 4.460543969E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.658844003E-01 2.540000000E-01 3.936630909E-02 -7.560713557E-01 4.469913113E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.532635869E-01 2.540000000E-01 3.991186623E-02 -7.548302498E-01 4.517507518E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.502634646E-01 2.540000000E-01 4.003328863E-02 -7.551059302E-01 4.520557490E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.504435079E-01 2.540000000E-01 4.062494135E-02 -8.605985221E-01 5.104219695E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.729609261E-01 2.540000000E-01 3.692010712E-02 -1.043645327E+00 5.694361378E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.708360443E-01 2.540000000E-01 4.119450000E-02 -8.368562117E-01 5.029952033E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.683335571E-01 2.540000000E-01 4.113095796E-02 -8.394971933E-01 5.050893021E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.639269359E-01 2.540000000E-01 4.101910000E-02 -8.446262067E-01 5.082465642E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.862251718E-01 2.540000000E-01 4.152122675E-02 -8.229446016E-01 5.052505607E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.570187702E-01 2.540000000E-01 4.082600000E-02 -8.531264407E-01 5.062643172E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.564061189E-01 2.540000000E-01 4.080726917E-02 -8.538105094E-01 5.058900882E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.525378750E-01 2.540000000E-01 4.068898400E-02 -8.581747947E-01 5.085411910E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.623697300E-01 2.540000000E-01 4.097557661E-02 -8.467011593E-01 5.093446972E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.880018139E-01 2.540000000E-01 3.784720000E-02 -9.875683984E-01 5.346943690E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.981547458E-01 2.540000000E-01 4.171909990E-02 -8.116802926E-01 5.118279153E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.279780130E-01 2.540000000E-01 4.199777141E-02 -7.880055679E-01 4.833320799E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.330363112E-01 2.540000000E-01 4.201760000E-02 -7.859028290E-01 4.832366077E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.261233785E-01 2.540000000E-01 4.199050000E-02 -7.892448228E-01 4.848226193E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.111749711E-01 2.540000000E-01 4.123561904E-02 -7.583845194E-01 4.421206366E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.231702793E-01 2.540000000E-01 4.093027290E-02 -7.550218766E-01 4.472391216E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.175601644E-01 2.540000000E-01 4.108179469E-02 -7.566489563E-01 4.528152583E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.763837562E-01 2.540000000E-01 3.885212568E-02 -7.571764382E-01 4.550698626E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.715463963E-01 2.540000000E-01 3.909830000E-02 -7.567216093E-01 4.522079368E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.784491440E-01 2.540000000E-01 3.874700000E-02 -7.576908635E-01 4.557429328E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.823423689E-01 2.540000000E-01 3.853462723E-02 -7.587376738E-01 4.599724713E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.305883725E-01 2.540000000E-01 4.071591810E-02 -7.557568066E-01 4.453051611E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.353672944E-01 2.540000000E-01 4.056359246E-02 -7.555038726E-01 4.519942040E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.295417206E-01 2.540000000E-01 4.074649746E-02 -7.556873767E-01 4.436298292E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.247637073E-01 2.540000000E-01 4.088756362E-02 -7.548186850E-01 4.458905649E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.160931168E-01 2.540000000E-01 4.111721414E-02 -7.570638114E-01 4.506878329E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.704238858E-01 2.540000000E-01 3.915150007E-02 -7.566104469E-01 4.523825093E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.757281172E-01 2.540000000E-01 4.184021233E-02 -7.626689870E-01 4.581815111E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.814103295E-01 2.540000000E-01 4.177247396E-02 -7.610298087E-01 4.479312073E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.745081789E-01 2.540000000E-01 4.185480000E-02 -7.634521743E-01 4.603404341E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.697325871E-01 2.540000000E-01 4.190026652E-02 -7.679025490E-01 4.694075203E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.675968527E-01 2.540000000E-01 4.192060000E-02 -7.692925057E-01 4.677899460E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.146724105E-01 2.540000000E-01 3.923358590E-02 -9.222333200E-01 5.252657860E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.155926390E-01 2.540000000E-01 3.927710000E-02 -9.203711839E-01 5.226980548E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.224934848E-01 2.540000000E-01 3.958330000E-02 -9.079012128E-01 5.184232158E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.206326594E-01 2.540000000E-01 3.950074274E-02 -9.105222741E-01 5.148773642E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.396547905E-01 2.540000000E-01 4.202861247E-02 -7.834122413E-01 4.865601627E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.339431763E-01 2.540000000E-01 4.201910871E-02 -7.856917918E-01 4.832708864E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.984770736E-01 2.540000000E-01 4.172410000E-02 -8.113894480E-01 5.118785993E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.041192376E-01 2.540000000E-01 4.179814429E-02 -8.056287701E-01 5.067412428E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.908337528E-01 2.540000000E-01 3.800700655E-02 -9.796568337E-01 5.268295405E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.948970721E-01 2.540000000E-01 3.823630000E-02 -9.684918281E-01 5.220498332E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.172490551E-01 2.540000000E-01 4.108936556E-02 -7.568281869E-01 4.528831221E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.468601156E-01 2.540000000E-01 4.202520000E-02 -7.770548261E-01 4.782285792E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.518380089E-01 2.540000000E-01 4.201123067E-02 -7.743933324E-01 4.719545929E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.458731206E-01 2.540000000E-01 4.202575695E-02 -7.777292803E-01 4.786741282E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.399477961E-01 2.540000000E-01 4.202910000E-02 -7.832729674E-01 4.866501691E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.474681413E-01 2.540000000E-01 4.013780907E-02 -7.552462032E-01 4.501776780E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.399076484E-01 2.540000000E-01 4.202903321E-02 -7.832974144E-01 4.866393683E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.537732003E-01 2.540000000E-01 4.200580000E-02 -7.736916701E-01 4.710318464E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.265942521E-01 2.540000000E-01 3.975348590E-02 -9.002165544E-01 5.257933380E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.899280184E-01 2.540000000E-01 4.165069325E-02 -7.630826376E-01 4.407727023E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.894116053E-01 2.540000000E-01 4.165922619E-02 -7.630042912E-01 4.402874782E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.822468562E-01 2.540000000E-01 4.176249513E-02 -7.608326869E-01 4.468088385E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.432437502E-01 2.540000000E-01 4.029569493E-02 -7.547642072E-01 4.473248192E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.820938191E-01 2.540000000E-01 4.176432181E-02 -7.608784089E-01 4.469345264E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.414549422E-01 2.540000000E-01 4.035719369E-02 -7.544041755E-01 4.475179064E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.578026428E-01 2.540000000E-01 4.198545260E-02 -7.721303422E-01 4.668965854E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.915664014E-01 2.540000000E-01 4.161690000E-02 -8.181519496E-01 5.119918656E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.921898191E-01 2.540000000E-01 4.162657053E-02 -8.175893696E-01 5.121729141E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.863724122E-01 2.540000000E-01 4.170473418E-02 -7.622773813E-01 4.418659436E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.365926479E-01 2.540000000E-01 4.052480206E-02 -7.552206682E-01 4.510422368E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.853493216E-01 2.540000000E-01 3.837060000E-02 -7.587000984E-01 4.605817931E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.883001334E-01 2.540000000E-01 3.819853325E-02 -7.580629425E-01 4.608679502E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.827051176E-01 2.540000000E-01 4.175617458E-02 -7.610019984E-01 4.461597068E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.053883998E-01 2.540000000E-01 4.181480000E-02 -8.042819831E-01 5.054312845E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.961217865E-01 2.540000000E-01 4.168756367E-02 -8.137478992E-01 5.123630300E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.637675610E-01 2.540000000E-01 4.194846520E-02 -7.708175961E-01 4.668784594E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.606845265E-01 2.540000000E-01 4.197090000E-02 -7.711789929E-01 4.669792604E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.198113130E-01 2.540000000E-01 3.608650000E-02 -7.622559043E-01 4.552068273E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.240300103E-01 2.540000000E-01 3.575487002E-02 -7.638397186E-01 4.636216973E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.180777945E-01 2.540000000E-01 3.621550257E-02 -7.619323155E-01 4.547661502E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.129250663E-01 2.540000000E-01 3.659900000E-02 -7.605268045E-01 4.600465066E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.121243132E-01 2.540000000E-01 3.665527727E-02 -7.604037385E-01 4.599906027E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.070259496E-01 2.540000000E-01 3.701359243E-02 -7.603232878E-01 4.565321465E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.266943593E-01 2.540000000E-01 3.554540000E-02 -7.643496891E-01 4.640337702E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.597187602E-01 2.540000000E-01 3.254460072E-02 -7.709937130E-01 4.588472677E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.541880153E-01 2.540000000E-01 3.309480000E-02 -7.670207734E-01 4.586813387E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.610514726E-01 2.540000000E-01 3.241200000E-02 -7.710920344E-01 4.577703318E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.537734630E-01 2.540000000E-01 3.313435246E-02 -7.668861836E-01 4.594909465E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.510968977E-01 2.540000000E-01 3.338972379E-02 -7.666794575E-01 4.633628809E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.478272298E-01 2.540000000E-01 3.370168307E-02 -7.663815029E-01 4.681127339E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.473207520E-01 2.540000000E-01 3.375000000E-02 -7.663440233E-01 4.682814593E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.418804960E-01 2.540000000E-01 3.424639739E-02 -7.657777412E-01 4.662403533E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.630056085E-01 2.540000000E-01 -8.229487641E-03 4.734757099E-01 5.809507123E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.641744402E-01 2.540000000E-01 -5.901191006E-03 4.556264875E-01 6.142303436E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.641742904E-01 2.540000000E-01 -8.069350000E-03 4.722502507E-01 5.615461777E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.573814001E-01 2.540000000E-01 -9.000140000E-03 4.793732151E-01 6.629342457E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.570867697E-01 2.540000000E-01 -9.040365711E-03 4.789413140E-01 6.644950991E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.551216592E-01 2.540000000E-01 -9.308661110E-03 4.761740399E-01 6.779494281E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.942578727E-01 2.540000000E-01 3.784331170E-02 -7.578041439E-01 4.586704538E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.922474034E-01 2.540000000E-01 3.796840000E-02 -7.576867987E-01 4.592853629E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.437484139E-01 2.540000000E-01 -1.085570000E-02 4.586206782E-01 8.874054741E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.452334314E-01 2.540000000E-01 -1.065418008E-02 4.609574540E-01 8.585987490E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.393052424E-01 2.540000000E-01 -1.145333485E-02 4.511857034E-01 9.588028316E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.369286623E-01 2.540000000E-01 -1.177300000E-02 4.473459815E-01 9.768104200E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.816146385E-01 2.540000000E-01 3.020660000E-02 -7.794409132E-01 4.676177583E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.834836075E-01 2.540000000E-01 2.999269510E-02 -7.814075090E-01 4.666310132E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.511601578E-01 2.540000000E-01 -9.849515304E-03 4.705656549E-01 7.119295693E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.232828271E-01 2.540000000E-01 -1.357550000E-02 4.240405300E-01 1.173770147E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.215173320E-01 2.540000000E-01 -1.380342008E-02 4.213539359E-01 1.177406212E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.274469066E-01 2.540000000E-01 -1.302922927E-02 4.312142017E-01 1.130803939E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.301071521E-01 2.540000000E-01 -1.268030000E-02 4.356428735E-01 1.089273441E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.299815998E-01 2.540000000E-01 3.527309383E-02 -7.638998659E-01 4.667285282E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.335735056E-01 2.540000000E-01 3.497550000E-02 -7.640072749E-01 4.657593561E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.991430856E-01 2.540000000E-01 3.753948201E-02 -7.591839728E-01 4.586412482E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.747645084E-01 2.540000000E-01 3.096680000E-02 -7.759491380E-01 4.592636241E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.775443225E-01 2.540000000E-01 3.065830737E-02 -7.769474582E-01 4.572225999E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.012930115E-01 2.540000000E-01 2.789419744E-02 -7.972101570E-01 4.783932426E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.021416847E-01 2.540000000E-01 2.779170000E-02 -7.981958380E-01 4.795945960E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.072277228E-01 2.540000000E-01 2.716367111E-02 -8.037984167E-01 4.794397337E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.957212952E-01 2.540000000E-01 2.856702848E-02 -7.905783958E-01 4.739674052E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.089767463E-01 2.540000000E-01 2.694770000E-02 -8.056242366E-01 4.782318964E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.131608313E-01 2.540000000E-01 2.642065485E-02 -8.123411120E-01 4.738328096E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.359311799E-01 2.540000000E-01 3.477025604E-02 -7.642063778E-01 4.652134174E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.404493422E-01 2.540000000E-01 3.437700000E-02 -7.654972227E-01 4.659055555E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.505660895E-01 2.540000000E-01 -9.930620000E-03 4.696560039E-01 7.214762762E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.061699651E-01 2.540000000E-01 3.707375139E-02 -7.603271439E-01 4.561254885E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.642209394E-01 2.540000000E-01 2.891960101E-03 4.172450413E-01 8.907421912E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.642022886E-01 2.540000000E-01 7.000520024E-04 4.223779005E-01 8.052575350E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.655215652E-01 2.540000000E-01 6.013345652E-03 4.159535121E-01 8.856155068E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.641746696E-01 2.540000000E-01 -2.579999370E-03 4.300621004E-01 7.103572141E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.953585901E-01 2.540000000E-01 2.861082888E-02 -7.901162791E-01 4.736048980E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.953033474E-01 2.540000000E-01 2.861750000E-02 -7.900790219E-01 4.735125161E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.716037217E-01 2.540000000E-01 3.130595073E-02 -7.720525911E-01 4.553377895E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.679098612E-01 2.540000000E-01 3.170230000E-02 -7.714980106E-01 4.575887924E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.158080493E-01 2.540000000E-01 2.608720000E-02 -8.167129384E-01 4.725442846E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.226369962E-01 2.540000000E-01 2.521210000E-02 -8.321585623E-01 4.787278721E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.190929979E-01 2.540000000E-01 2.566628488E-02 -8.238176215E-01 4.748291730E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.706475769E-01 2.540000000E-01 1.151838129E-02 3.851957044E-01 1.157210018E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.716632546E-01 2.540000000E-01 1.201845502E-02 3.788245210E-01 1.205804662E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.667331811E-01 2.540000000E-01 8.126928661E-03 4.117220579E-01 9.233785198E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.764074878E-01 2.540000000E-01 1.435454565E-02 3.470261885E-01 1.462795051E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.656615337E-01 2.540000000E-01 3.193492863E-02 -7.717999787E-01 4.610563947E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.333764040E-01 2.540000000E-01 -1.224547074E-02 4.412516692E-01 1.020166530E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.894218964E-01 2.540000000E-01 2.930990608E-02 -7.846724325E-01 4.722017760E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.884612515E-01 2.540000000E-01 2.942300000E-02 -7.838059580E-01 4.698334187E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.662153661E-01 2.540000000E-01 7.678387369E-03 4.151540006E-01 8.903647870E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.829323176E-01 2.540000000E-01 1.647580431E-02 3.191981096E-01 1.847540345E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.827345952E-01 2.540000000E-01 1.642900000E-02 3.194289268E-01 1.842531776E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.865955075E-01 2.540000000E-01 1.733956716E-02 3.152636110E-01 1.880618505E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.771867123E-01 2.540000000E-01 1.461003680E-02 3.436686985E-01 1.504343738E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.164554501E-01 2.540000000E-01 -1.445670000E-02 4.139447937E-01 1.143924116E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.060355235E-01 2.540000000E-01 3.708320000E-02 -7.603076617E-01 4.560440048E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.002142831E-01 2.540000000E-01 3.746859115E-02 -7.593483026E-01 4.565839993E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.294626211E-01 2.540000000E-01 2.432380000E-02 -8.512736488E-01 4.896572891E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
